location	hits	keyword	geo	gprop	GTREND_QUERY	GEOUNIT_TYPE	GEOUNIT_CODE	QUERY_UID	QUERY_BASETERM
Singapore		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Melbourne		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Sydney		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Istanbul		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Warsaw		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Los Angeles		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Buenos Aires		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Mumbai		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Mexico City		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Bengaluru		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
New Delhi		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Jakarta		Amsterdam	world	web	Amsterdam;Wijk 09 Hobrede	quarter	WK038509	3a872c17-0dbb-426d-85bd-a55cdb300860	TRUE
Blaricum	100	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Schiphol	79	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Amsterdam	65	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Amsterdam	64	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Amstelveen	45	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Zaandam	40	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Amsterdam-Zuidoost	39	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Purmerend		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Aalsmeer		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Hoofddorp		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Haarlem	29	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Hilversum		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Almere	24	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Alkmaar		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Utrecht	18	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Lelystad		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
The Hague	15	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Leiden		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Amersfoort		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Delft		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Arnhem		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Rotterdam	10	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Apeldoorn		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Eindhoven		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
's-Hertogenbosch		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Breda		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Zwolle		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Nijmegen		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Groningen		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Tilburg		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Antwerp		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Brussels		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Liverpool		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
London	1	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Düsseldorf		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Dortmund		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Edinburgh		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Frankfurt		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Cologne	1	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Dublin	1	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Glasgow		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Zürich		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Manchester		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Hamburg		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Berlin	1	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Munich		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Naples		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Stuttgart		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Paris	1	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Rome	1	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Milan	1	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Vienna	1	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Copenhagen		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Barcelona		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
New York	1	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Stockholm		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Tel Aviv-Yafo		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Madrid	1	Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Dubai		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Prague		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Toronto		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Singapore		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Melbourne		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Sydney		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Istanbul		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Warsaw		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Los Angeles		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Buenos Aires		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Mumbai		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Mexico City		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Bengaluru		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
New Delhi		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
Jakarta		Amsterdam	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	TRUE
The Hague	100	Oude Stad	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	FALSE
Nijmegen		Oude Stad	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	FALSE
Antwerp		Oude Stad	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	FALSE
Utrecht		Oude Stad	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	FALSE
Amsterdam		Oude Stad	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	FALSE
Brussels		Oude Stad	world	web	Amsterdam;Oude Stad	quarter	WK039201	fcad8e1c-f798-4ef4-8e99-991973daa441	FALSE
Blaricum	100	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Schiphol	79	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Amsterdam	65	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Amsterdam	64	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Amstelveen	45	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Zaandam	40	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Amsterdam-Zuidoost	38	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Purmerend		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Aalsmeer		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Hoofddorp		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Haarlem	29	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Hilversum		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Almere	24	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Alkmaar		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Utrecht	18	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Lelystad		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
The Hague	15	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Leiden		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Amersfoort		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Delft		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Arnhem		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Rotterdam	9	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Apeldoorn		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Eindhoven		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
's-Hertogenbosch		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Breda		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Nijmegen		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Zwolle		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Groningen		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Tilburg		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Antwerp		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Brussels		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Liverpool		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Düsseldorf		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
London	1	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Dortmund		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Frankfurt		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Edinburgh		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Dublin	1	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Cologne	1	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Glasgow		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Zürich		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Manchester		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Hamburg		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Berlin	1	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Munich		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Naples		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Stuttgart		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Rome	1	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Paris	1	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Milan	1	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Copenhagen		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Vienna	1	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Barcelona		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
New York	1	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Stockholm		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Tel Aviv-Yafo		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Dubai		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Madrid	1	Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Prague		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Toronto		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Singapore		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Melbourne		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Sydney		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Istanbul		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Warsaw		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Los Angeles		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Buenos Aires		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Mumbai		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Mexico City		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Bengaluru		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Jakarta		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
New Delhi		Amsterdam	world	web	Amsterdam;Haarlemmerhoutkwartier	quarter	WK039202	3c434e3e-3271-42d9-adee-5a96664ea600	TRUE
Blaricum	100	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Schiphol	79	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Amsterdam	65	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Amsterdam	64	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Amstelveen	45	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Zaandam	40	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Amsterdam-Zuidoost	38	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Purmerend		Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Aalsmeer		Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Hoofddorp		Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Haarlem	29	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Hilversum		Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Almere	24	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Alkmaar		Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Utrecht	18	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Lelystad		Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
The Hague	15	Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Leiden		Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
Amersfoort		Amsterdam	world	web	Amsterdam;Zijlwegkwartier	quarter	WK039203	c5fad9a2-a70d-441a-b8e9-f8b06b7e24d9	TRUE
